Var2,CHEMICAL_NAME.x,SUPER_PATHWAY.x,Var1,CHEMICAL_NAME.y,SUPER_PATHWAY.y,corr,p
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,358,hypotaurine,Amino Acid,0.219283775,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,445,orotate,Nucleotide,0.091021687,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,452,palmitoleate (16:1n7),Lipid,0.126329505,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,561,glutamate,Amino Acid,-0.331835922,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,803,mannose,Carbohydrate,-0.162450948,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,821,pseudouridine,Nucleotide,-0.123634787,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,1022,picolinate,Amino Acid,0.108972138,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,1140,gamma-glutamylglutamine,Peptide,0.123341018,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,1242,N1-methyladenosine,Nucleotide,-0.098387784,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,1539,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Lipid,0.28366364,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100000054,5-hydroxylysine,Amino Acid,-0.15982563,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100000611,1-palmityl-GPC (O-16:0),Lipid,0.512333512,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100000665,docosahexaenoate (DHA; 22:6n3),Lipid,0.19860843,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100000672,1-myristoyl-2-palmitoyl-GPC (14:0/16:0),Lipid,-0.052008779,2.77E-07
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100000792,dehydroepiandrosterone sulfate (DHEA-S),Lipid,0.107038341,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001197,10-undecenoate (11:1n1),Lipid,0.112511782,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001247,octanoylcarnitine (C8),Lipid,0.156248875,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001251,decanoylcarnitine (C10),Lipid,0.17198189,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001256,N-acetylphenylalanine,Amino Acid,-0.131568751,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001383,1-myristoyl-GPC (14:0),Lipid,-0.194562235,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001391,stearoylcarnitine (C18),Lipid,0.295498144,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001395,1-linoleoyl-GPC (18:2),Lipid,0.360742528,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001425,"5,6-dihydrouridine",Nucleotide,-0.106265867,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001550,homostachydrine*,Xenobiotics,-0.182777486,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001551,1-arachidonoyl-GPC (20:4n6)*,Lipid,0.132128105,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001552,1-dihomo-linolenoyl-GPC (20:3n3 or 6)*,Lipid,-0.214791652,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001553,1-dihomo-linoleoyl-GPC (20:2)*,Lipid,0.252478441,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001554,2-arachidonoyl-GPC (20:4)*,Lipid,0.069983483,4.57E-12
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001566,1-docosahexaenoyl-GPC (22:6)*,Lipid,0.311115768,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001571,1-arachidonoyl-GPE (20:4n6)*,Lipid,0.080630325,1.55E-15
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001668,1-ribosyl-imidazoleacetate*,Amino Acid,-0.103123642,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001710,leucylleucine,Peptide,-0.157207621,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001743,tryptophan betaine,Amino Acid,-0.147365867,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001757,thymol sulfate,Xenobiotics,-0.079338115,4.44E-15
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001869,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Lipid,0.077340844,2.04E-14
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100001882,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,0.42292247,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100002060,1-docosahexaenoyl-GPE (22:6)*,Lipid,0.212350346,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100002094,gamma-CEHC,Cofactors and Vitamins,0.073322106,4.19E-13
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100002466,cysteinylglycine disulfide*,Amino Acid,-0.090322863,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100002796,cis-4-decenoate (10:1n6)*,Lipid,0.085149078,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100002875,1-(1-enyl-palmitoyl)-GPC (P-16:0)*,Lipid,0.588505652,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100003001,1-(1-enyl-stearoyl)-GPE (P-18:0)*,Lipid,0.401573941,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100003695,mannonate*,Xenobiotics,-0.204227285,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100004208,guaiacol sulfate,Xenobiotics,-0.118499989,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100004542,2-aminoheptanoate,Lipid,-0.229821519,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100005372,1-(1-enyl-oleoyl)-GPE (P-18:1)*,Lipid,0.325183034,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100005384,O-sulfo-tyrosine,Xenobiotics,-0.168342029,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100005986,"sphingomyelin (d18:1/24:1, d18:2/24:0)*",Lipid,0.539789766,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100006129,vanillactate,Amino Acid,-0.077365866,2.00E-14
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100006171,eugenol sulfate,Xenobiotics,-0.092959086,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100006361,dopamine 3-O-sulfate,Amino Acid,-0.122725466,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100006379,C-glycosyltryptophan,Amino Acid,-0.156930251,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100008914,1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6),Lipid,0.148405614,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100008915,1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6),Lipid,0.359091665,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100008916,1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6),Lipid,0.169066861,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100008917,1-(1-enyl-stearoyl)-2-oleoyl-GPC (P-18:0/18:1),Lipid,0.717059482,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100008918,1-(1-enyl-stearoyl)-2-arachidonoyl-GPC (P-18:0/20:4),Lipid,0.485029213,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100008957,"sphingomyelin (d18:2/24:1, d18:1/24:2)*",Lipid,0.614446482,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100008976,1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*,Lipid,-0.206850625,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100008985,1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*,Lipid,-0.246728002,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100008999,1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*,Lipid,0.407920257,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009000,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*,Lipid,0.435206818,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009002,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*,Lipid,0.387818896,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009004,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*,Lipid,0.464696717,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009005,1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*,Lipid,0.429427316,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009007,1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*,Lipid,0.8479837,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009008,1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*,Lipid,0.634448834,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009009,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*,Lipid,0.767745499,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009014,1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*,Lipid,0.566817069,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009015,1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*,Lipid,0.559233789,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009020,1-palmityl-2-oleoyl-GPC (O-16:0/18:1)*,Lipid,0.785204187,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009038,myristoyl dihydrosphingomyelin (d18:0/14:0)*,Lipid,0.162432618,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009051,1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*,Lipid,-0.309604771,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009066,1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*,Lipid,0.068988757,9.12E-12
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009122,1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*,Lipid,-0.106562964,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009125,1-margaroyl-2-docosahexaenoyl-GPC (17:0/22:6)*,Lipid,0.176455439,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009126,1-arachidoyl-2-arachidonoyl-GPC (20:0/20:4)*,Lipid,0.192230584,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009130,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*,Lipid,0.246375476,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009134,1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*,Lipid,0.630404197,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009135,1-(1-enyl-stearoyl)-2-linoleoyl-GPC (P-18:0/18:2)*,Lipid,0.643253822,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009147,1-stearyl-GPC (O-18:0)*,Lipid,0.285067939,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009160,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*,Lipid,0.802496216,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,0.255802711,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009215,1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*,Lipid,-0.406121409,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009333,docosahexaenoylcholine,Lipid,0.222197392,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100009376,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPE (P-18:1/22:6)*,Lipid,0.402113552,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100010955,perfluorooctanesulfonate (PFOS),Xenobiotics,0.082805399,2.22E-16
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100010962,1-palmityl-GPE (O-16:0)*,Lipid,0.230919312,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100015590,1-stearyl-2-linoleoyl-GPC (O-18:0/18:2)*,Lipid,0.681561236,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100015594,1-stearoyl-2-adrenoyl-GPE (18:0/22:4)*,Lipid,-0.306854336,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100015596,1-(1-enyl-stearoyl)-2-docosapentaenoyl-GPE (P-18:0/22:5n3)*,Lipid,0.39882986,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100015625,glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*,Lipid,0.532377695,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100015687,"phosphatidylethanolamine (P-18:1/20:4, P-16:0/22:5n3)*",Lipid,0.418367112,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100015745,"glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",Lipid,0.603182398,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100015797,heneicosapentaenoate (21:5n3),Lipid,0.175066161,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100015833,arachidoylcarnitine (C20)*,Lipid,0.238716599,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100015836,ximenoylcarnitine (C26:1)*,Lipid,0.364063036,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100015838,eicosenoylcarnitine (C20:1)*,Lipid,0.225812401,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100015845,docosahexaenoylcarnitine (C22:6)*,Lipid,0.162486605,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100015846,nervonoylcarnitine (C24:1)*,Lipid,0.240753125,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100015962,"N,N,N-trimethyl-5-aminovalerate",Amino Acid,-0.204863806,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100015968,carotene diol (3),Cofactors and Vitamins,0.112570132,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100016007,"phosphatidylcholine (O-18:1/20:4, O-16:0/22:5n3)*",Lipid,0.463634702,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100019975,hexadecenedioate (C16:1-DC)*,Lipid,0.178802066,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100020225,1-(1-enyl-oleoyl)-2-docosahexaenoyl-GPC (P-18:1/22:6)*,Lipid,0.568871967,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100020416,delta-CEHC,Cofactors and Vitamins,0.052366384,2.29E-07
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100020837,"2,6-dihydroxybenzoic acid",Xenobiotics,-0.103913087,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,100020893,"2,3-dihydroxy-5-methylthio-4-pentenoate (DMTPA)*",Amino Acid,-0.218431863,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,999911315,X-11315,,0.09617129,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,999912822,X-12822,,0.063565378,3.33E-10
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,999912847,X-12847,,-0.057656459,1.22E-08
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,999913658,X-13658,,-0.200332769,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,999913866,X-13866,,0.063079053,4.54E-10
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,999917690,X-17690,,-0.10020121,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,999919141,X-19141,,-0.079269632,4.44E-15
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,999923644,X-23644,,-0.122793746,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,999923659,X-23659,,-0.084042836,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,999923782,X-23782,,0.197780268,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,999924475,X-24475,,0.084853154,0
100009162,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*,Lipid,999924947,X-24947,,0.060872455,1.79E-09
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,181,laurate (12:0),Lipid,0.089682204,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,278,cysteinylglycine,Amino Acid,-0.086216049,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,358,hypotaurine,Amino Acid,0.087631256,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,452,palmitoleate (16:1n7),Lipid,0.156471438,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,561,glutamate,Amino Acid,-0.115639395,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,803,mannose,Carbohydrate,-0.1414614,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,821,pseudouridine,Nucleotide,-0.055915209,3.29E-08
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,1140,gamma-glutamylglutamine,Peptide,0.074739434,1.47E-13
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,1221,creatine,Amino Acid,0.095093747,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,1224,"cys-gly, oxidized",Amino Acid,-0.054727144,6.39E-08
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,1539,1-palmitoyl-2-oleoyl-GPC (16:0/18:1),Lipid,0.424244093,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,1547,N-stearoyl-sphingosine (d18:1/18:0)*,Lipid,0.080393833,1.78E-15
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100000054,5-hydroxylysine,Amino Acid,-0.073784241,2.99E-13
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100000611,1-palmityl-GPC (O-16:0),Lipid,0.235150979,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100000665,docosahexaenoate (DHA; 22:6n3),Lipid,0.321524644,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100000672,1-myristoyl-2-palmitoyl-GPC (14:0/16:0),Lipid,0.160417651,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100000792,dehydroepiandrosterone sulfate (DHEA-S),Lipid,-0.064752343,1.55E-10
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001197,10-undecenoate (11:1n1),Lipid,0.225278438,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001247,octanoylcarnitine (C8),Lipid,0.117522768,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001251,decanoylcarnitine (C10),Lipid,0.115159075,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001256,N-acetylphenylalanine,Amino Acid,-0.08875568,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001383,1-myristoyl-GPC (14:0),Lipid,0.16114811,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001391,stearoylcarnitine (C18),Lipid,0.254305384,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001395,1-linoleoyl-GPC (18:2),Lipid,0.183741889,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001540,glutamine_degradant*,Partially Characterized Molecules,-0.078489099,8.44E-15
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001551,1-arachidonoyl-GPC (20:4n6)*,Lipid,0.347208993,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001552,1-dihomo-linolenoyl-GPC (20:3n3 or 6)*,Lipid,0.076383956,4.26E-14
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001553,1-dihomo-linoleoyl-GPC (20:2)*,Lipid,0.280544347,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001554,2-arachidonoyl-GPC (20:4)*,Lipid,0.189468813,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001566,1-docosahexaenoyl-GPC (22:6)*,Lipid,0.462763491,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001571,1-arachidonoyl-GPE (20:4n6)*,Lipid,0.260567728,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001674,2-arachidonoyl-GPE (20:4)*,Lipid,0.056293773,2.66E-08
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001710,leucylleucine,Peptide,-0.072059305,1.05E-12
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001869,1-stearoyl-2-arachidonoyl-GPC (18:0/20:4),Lipid,0.504697598,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100001882,glycosyl-N-stearoyl-sphingosine (d18:1/18:0),Lipid,0.225143135,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100002060,1-docosahexaenoyl-GPE (22:6)*,Lipid,0.417152113,0
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100002094,gamma-CEHC,Cofactors and Vitamins,-0.077892211,1.33E-14
100009166,"phosphatidylcholine (16:0/22:5n3, 18:1/20:4)*",Lipid,100002126,16alpha-hydroxy DHEA 3-sulfate,Lipid,-0.145079934,0
